diagnostic_type,normalized_message,suspected_api,relative_path,line,script_line,object,object_start,object_type,structural_depth,raw_excerpt,fresh_count,source_file_present,source_object_present,vanilla_file_present,vanilla_object_present,fork_syntax,source_syntax,vanilla_syntax,protected_area,existing_block,existing_report,current_classification,family_id,generation,log_file,log_line
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/obligation_events.txt,254,254,obligation_events.5,229,event,5,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3218
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/obligation_events.txt,255,255,obligation_events.5,229,event,5,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3219
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/obligation_events.txt,270,270,obligation_events.5,229,event,6,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3220
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/obligation_events.txt,271,271,obligation_events.5,229,event,6,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3221
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/obligation_events.txt,281,281,obligation_events.5,229,event,6,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3222
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/obligation_events.txt,282,282,obligation_events.5,229,event,6,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3223
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/peoples_springtime.txt,81,81,peoples_springtime.1,5,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator || has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3224
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/peoples_springtime.txt,88,88,peoples_springtime.1,5,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator || has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3225
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/peoples_springtime.txt,703,703,peoples_springtime.8,672,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = agitator,has_role_of_type = agitator || has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3226
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/peoples_springtime.txt,704,704,peoples_springtime.8,672,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator || has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3227
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/pm_events.txt,331,331,pm_events.4,292,event,4,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician,has_role_of_type = politician,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3228
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/psychology_events.txt,258,258,psychology_events.3,234,event,4,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3229
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/psychology_events.txt,259,259,psychology_events.3,234,event,4,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3230
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/psychology_events.txt,272,272,psychology_events.3,234,event,5,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3231
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/psychology_events.txt,273,273,psychology_events.3,234,event,5,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3232
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/resignation.txt,396,396,resignation.3,288,event,8,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3233
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/resignation.txt,397,397,resignation.3,288,event,8,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3234
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/resignation.txt,404,404,resignation.3,288,event,8,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3235
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/resignation.txt,405,405,resignation.3,288,event,8,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3236
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/resignation.txt,456,456,resignation.3,288,event,8,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3237
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/resignation.txt,457,457,resignation.3,288,event,8,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3238
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/resignation.txt,464,464,resignation.3,288,event,8,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3239
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/resignation.txt,465,465,resignation.3,288,event,8,has_role = admiral,1,true,true,true,true,has_role = admiral,has_role_of_type = general || has_role_of_type = admiral,has_role_of_type = general || has_role_of_type = admiral,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3240
PostValidate_trigger,PostValidate of trigger 'has_building' returned false,has_building,events/russo_chinese_events.txt,347,347,russo_chinese.3,309,event,6,has_building = building_naval_base,1,true,true,true,true,has_building = building_naval_base,has_building = building_naval_administration || has_building = building_port,has_building = building_naval_administration || has_building = building_port,EXPLICIT_PROTECTED_AREA,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_D,API_HAS_BUILDING,PostValidate,debug.log,3241
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/slave_owner_paranoia_events.txt,215,215,slave_owner_paranoia_events.3,186,event,4,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3242
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/slave_owner_paranoia_events.txt,244,244,slave_owner_paranoia_events.3,186,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3243
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/slave_owner_paranoia_events.txt,251,251,slave_owner_paranoia_events.3,186,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = agitator,has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3244
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/spooky_halloween_events.txt,734,734,spooky_halloween_events.5,540,event,5,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general,has_role_of_type = general,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3245
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/spooky_halloween_events.txt,739,739,spooky_halloween_events.5,540,event,5,has_role = general,1,true,true,true,true,has_role = general,has_role_of_type = general,has_role_of_type = general,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3246
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,28,28,suffragist_events.1,4,event,4,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3247
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,29,29,suffragist_events.1,4,event,4,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3248
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,58,58,suffragist_events.1,4,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3249
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,59,59,suffragist_events.1,4,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3250
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,122,122,suffragist_events.2,98,event,4,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3251
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,123,123,suffragist_events.2,98,event,4,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3252
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,172,172,suffragist_events.2,98,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3253
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,173,173,suffragist_events.2,98,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3254
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,257,257,suffragist_events.3,232,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3255
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,258,258,suffragist_events.3,232,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3256
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,309,309,suffragist_events.3,232,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3257
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,310,310,suffragist_events.3,232,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3258
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,383,383,suffragist_events.4,358,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3259
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,384,384,suffragist_events.4,358,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3260
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,417,417,suffragist_events.4,358,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3261
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,418,418,suffragist_events.4,358,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3262
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,489,489,suffragist_events.5,464,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3263
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,490,490,suffragist_events.5,464,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3264
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,532,532,suffragist_events.5,464,event,8,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3265
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,533,533,suffragist_events.5,464,event,8,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3266
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,547,547,suffragist_events.5,464,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3267
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,548,548,suffragist_events.5,464,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3268
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,623,623,suffragist_events.6,597,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3269
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,624,624,suffragist_events.6,597,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3270
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,680,680,suffragist_events.7,656,event,5,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3271
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,681,681,suffragist_events.7,656,event,5,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3272
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,714,714,suffragist_events.7,656,event,6,has_role = politician,1,true,true,true,true,has_role = politician,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3273
PostValidate_trigger,PostValidate of trigger 'has_role' returned false,has_role,events/suffragist_events.txt,715,715,suffragist_events.7,656,event,6,has_role = agitator,1,true,true,true,true,has_role = agitator,has_role_of_type = politician || has_role_of_type = agitator,has_role_of_type = politician || has_role_of_type = agitator,,events,docs/reports/hotfix/_index/HOTFIX_6A26_GLOBAL_NON_PINNING_DIAGNOSTIC_REINDEX_AND_API_FAMILY_AUDIT.md,FAMILY_B,API_HAS_ROLE,PostValidate,debug.log,3274
