"priority","tag","country","region","subregion","current_ruler","current_ruler_source","current_age","current_title","current_government","subject_type","overlord","problem_type","historical_question_to_answer","constitutional_question_to_answer","colonial_or_company_question","map_dependency","recommended_research_group","notes"
"P1","JOH","Johore","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","KTI","Kutai","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","LAN","Lanfang","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_presidential_republic","tributary","CHI","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","LUA","Luang Prabang","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","tributary","SIA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","MGD","Maguindanao","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","PHI","Philippines","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_colonial_administration","colony","SPA","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","PON","Pontianak","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","PRK","Perak","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SAK","Siak","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SEL","Selangor","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SHS","Shan","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","vassal","BUR","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SIA","Siam","SOUTHEAST_ASIA","INDOCHINA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SMB","Sambas","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SRK","Surakarta","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","puppet","DEI","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","STG","Sintang","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","SUL","Sulu","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","TID","Tidore","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","INDEPENDENT","","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P1","YOG","Yogyakarta","SOUTHEAST_ASIA","INDONESIA","Engine-generated ruler (name not captured)","ENGINE_GENERATED","","Engine-generated title (not runtime-captured)","law_monarchy","puppet","DEI","ENGINE_GENERATED_RESEARCH_REQUIRED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","SOUTHEAST_ASIA","Static 1776 setup audit; no external historical research performed."
"P2","DUR","Afghanistan","MIDDLE_EAST","GREATER_PERSIA","Timur Durrani","PRE_EXISTING_HISTORICAL_SCRIPTED","29","Engine-selected monarchical title (unverified)","law_monarchy","INDEPENDENT","","SCRIPTED_UNVERIFIED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","NOT_APPLICABLE","NO","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P2","IR1","Mamluk Iraq","MIDDLE_EAST","NEAR_EAST","Omar Ahmad","PRE_EXISTING_HISTORICAL_SCRIPTED","27","Pasha","law_monarchy","protectorate","TUR","SCRIPTED_UNVERIFIED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MINOR","MIDDLE_EAST_CAUCASUS","Static 1776 setup audit; no external historical research performed."
"P2","BIC","East India","INDIA","NORTH_INDIA","Warren Hastings","DELEGATED_EXECUTIVE","43","Governor-General","law_colonial_administration","chartered_company","GBR","SCRIPTED_UNVERIFIED","Who held the effective ruling office on 1776-01-01, with verified birth/death dates and succession context?","What government, distribution of power and office title accurately apply at the start date?","Determine sovereign versus delegated executive and the correct relationship to the overlord.","MAJOR","SOUTH_ASIA","Static 1776 setup audit; no external historical research performed."
