tech_id,reference_class,referencing_object_type,referencing_object_id,file,line_or_context,notes
napoleonic_warfare,UNIT_REQUIREMENT,combat_unit_types,combat_unit_type_mobile_artillery,common/combat_unit_types/00_land_combat_unit_types.txt,471: unlocking_technologies = { napoleonic_warfare },
napoleonic_warfare,UNIT_REQUIREMENT,combat_unit_types,combat_unit_type_lancers,common/combat_unit_types/00_land_combat_unit_types.txt,877: unlocking_technologies = { napoleonic_warfare },
napoleonic_warfare,EVENT_EFFECT,history,COUNTRIES,common/history/countries/alk - alyaska.txt,4: add_technology_researched = napoleonic_warfare,
napoleonic_warfare,EVENT_EFFECT,history,COUNTRIES,common/history/countries/egy - egypt.txt,5: add_technology_researched = napoleonic_warfare,
napoleonic_warfare,EVENT_EFFECT,history,COUNTRIES,common/history/countries/por - portugal.txt,10: add_technology_researched = napoleonic_warfare,
napoleonic_warfare,EVENT_EFFECT,history,COUNTRIES,common/history/countries/rus - russia.txt,4: add_technology_researched = napoleonic_warfare,
napoleonic_warfare,EVENT_EFFECT,history,COUNTRIES,common/history/countries/spa - spain.txt,10: add_technology_researched = napoleonic_warfare,
napoleonic_warfare,EVENT_EFFECT,history,COUNTRIES,common/history/countries/spc - carlist spain.txt,9: add_technology_researched = napoleonic_warfare,
napoleonic_warfare,JOURNAL_REQUIREMENT,journal_entries,je_meiji_army,common/journal_entries/00_meiji_restoration.txt,803: has_technology_researched = napoleonic_warfare,
napoleonic_warfare,JOURNAL_REQUIREMENT,journal_entries,je_sick_man_army,common/journal_entries/00_sick_man.txt,405: has_technology_researched = napoleonic_warfare,
napoleonic_warfare,EVENT_EFFECT,scripted_effects,balkan_war_even_tech,common/scripted_effects/00_chris_scripted_effects.txt,380: TECH = napoleonic_warfare,
napoleonic_warfare,TRIGGER,scripted_effects,japan_display_add_meiji_reforms,common/scripted_effects/00_victoria_ep2_scripted_effects.txt,2563: has_technology_researched = napoleonic_warfare,
napoleonic_warfare,PREREQUISITE,technology,field_works,common/technology/technologies/20_military.txt,233: napoleonic_warfare,
napoleonic_warfare,PREREQUISITE,technology,logistics,common/technology/technologies/20_military.txt,253: napoleonic_warfare,
napoleonic_warfare,EVENT_CONDITION,event,ep2_meiji.9,events/japan_events/ep2_meiji_restoration.txt,1052: has_technology_researched = napoleonic_warfare,
napoleonic_warfare,EVENT_CONDITION,event,meiji.1,events/meiji_restoration.txt,167: has_technology_researched = napoleonic_warfare,
napoleonic_warfare,EVENT_CONDITION,event,tanzimat_events.10,events/tanzimat_events.txt,1114: has_technology_researched = napoleonic_warfare,
napoleonic_warfare,LOCALIZATION_ONLY,technology_localization,napoleonic_warfare,localization/english/inventions_l_english.yml,"309: napoleonic_warfare:0 ""Napoleonic Warfare""",English name/description key.
napoleonic_warfare,LOCALIZATION_ONLY,technology_localization,napoleonic_warfare_desc,localization/english/inventions_l_english.yml,"310: napoleonic_warfare_desc:0 ""Napoleon revolutionized warfare, emphasizing the importance of properly utilizing artillery.""",English name/description key.
nationalism,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,1768: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,2343: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,4270: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,6911: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,7292: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,7792: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_maintain_power_balance,common/ai_strategies/02_diplomatic_strategies.txt,22: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_maintain_power_balance,common/ai_strategies/02_diplomatic_strategies.txt,39: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_territorial_expansion,common/ai_strategies/02_diplomatic_strategies.txt,180: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_territorial_expansion,common/ai_strategies/02_diplomatic_strategies.txt,196: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_colonial_expansion,common/ai_strategies/02_diplomatic_strategies.txt,366: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_colonial_expansion,common/ai_strategies/02_diplomatic_strategies.txt,382: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_colonial_expansion,common/ai_strategies/02_diplomatic_strategies.txt,399: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_armed_isolationism,common/ai_strategies/02_diplomatic_strategies.txt,780: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_armed_isolationism,common/ai_strategies/02_diplomatic_strategies.txt,797: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_economic_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,900: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_economic_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,916: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_economic_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,933: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_economic_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,1027: has_technology_researched = nationalism # Just to make sure it doesn't happen immediately in 1836,
nationalism,TRIGGER,ai_strategies,ai_strategy_economic_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,1114: has_technology_researched = nationalism # Just to make sure it doesn't happen immediately in 1836,
nationalism,TRIGGER,ai_strategies,ai_strategy_socialism_in_one_country,common/ai_strategies/02_diplomatic_strategies.txt,2372: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_socialism_in_one_country,common/ai_strategies/02_diplomatic_strategies.txt,2389: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_anti_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,2731: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_anti_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,2748: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_restore_natural_borders,common/ai_strategies/02_diplomatic_strategies.txt,2968: has_technology_researched = nationalism,
nationalism,TRIGGER,ai_strategies,ai_strategy_nationalist_agenda,common/ai_strategies/03_political_strategies.txt,864: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,KUR,common/country_creation/00_releasable_countries.txt,1406: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,KUR,common/country_creation/00_releasable_countries.txt,1410: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,PAL,common/country_creation/00_releasable_countries.txt,1459: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,PAL,common/country_creation/00_releasable_countries.txt,1463: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,YEM,common/country_creation/00_releasable_countries.txt,1813: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,YEM,common/country_creation/00_releasable_countries.txt,1817: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,ASS,common/country_creation/00_releasable_countries.txt,2460: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,ASS,common/country_creation/00_releasable_countries.txt,2464: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,BIH,common/country_creation/00_releasable_countries.txt,3006: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,BIH,common/country_creation/00_releasable_countries.txt,3010: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,LBY,common/country_creation/00_releasable_countries.txt,3163: has_technology_researched = nationalism,
nationalism,TRIGGER,country_creation,LBY,common/country_creation/00_releasable_countries.txt,3167: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,CAN,common/country_formation/00_formable_countries.txt,345: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,AST,common/country_formation/00_formable_countries.txt,357: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,BLH,common/country_formation/00_formable_countries.txt,476: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,NGF,common/country_formation/00_formable_countries.txt,490: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,KAZ,common/country_formation/00_formable_countries.txt,670: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,RHN,common/country_formation/00_formable_countries.txt,737: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,TWT,common/country_formation/00_formable_countries.txt,804: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,ORI,common/country_formation/00_formable_countries.txt,889: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,RAJ,common/country_formation/00_formable_countries.txt,905: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,GUJ,common/country_formation/00_formable_countries.txt,921: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,UZB,common/country_formation/00_formable_countries.txt,1037: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,KYR,common/country_formation/00_formable_countries.txt,1049: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,TJI,common/country_formation/00_formable_countries.txt,1064: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,LBY,common/country_formation/00_formable_countries.txt,1090: has_technology_researched = nationalism,
nationalism,TRIGGER,country_formation,GER,common/country_formation/00_major_formables.txt,11: ai_will_do = { has_technology_researched = nationalism },
nationalism,TRIGGER,country_formation,ITA,common/country_formation/00_major_formables.txt,64: ai_will_do = { has_technology_researched = nationalism },
nationalism,TRIGGER,country_formation,ITA,common/country_formation/00_major_formables.txt,98: has_technology_researched = nationalism,
nationalism,TRIGGER,customizable_localization,RU_ML_ADJ,common/customizable_localization/99_ru_custom_loc.txt,14753: has_technology_researched = nationalism,
nationalism,TRIGGER,customizable_localization,get_caucasuswar_end_4_nationalist_uprisings,common/customizable_localization/victoria_custom_loc.txt,395: has_technology_researched = nationalism,
nationalism,TRIGGER,decisions,france_annex_savoy,common/decisions/france_savoy.txt,22: has_technology_researched = nationalism,
nationalism,TRIGGER,decisions,sell_savoy,common/decisions/france_savoy.txt,82: has_technology_researched = nationalism,
nationalism,TRIGGER,decisions,france_annex_luxembourg,common/decisions/france_savoy.txt,178: has_technology_researched = nationalism,
nationalism,TRIGGER,decisions,KOR_declare_korean_empire,common/decisions/korea_decisions.txt,4: has_technology_researched = nationalism,
nationalism,TRIGGER,decisions,KOR_declare_korean_empire,common/decisions/korea_decisions.txt,12: has_technology_researched = nationalism,
nationalism,TRIGGER,decisions,manifest_destiny,common/decisions/manifest_destiny.txt,10: has_technology_researched = nationalism,
nationalism,UNLOCK,decrees,decree_promote_national_values,common/decrees/00_decree.txt,303: nationalism,
nationalism,OTHER,defines,NTechnology,common/defines/00_defines.txt,"1783: NATIONALISM_TECHNOLOGY_TYPE = ""nationalism"" # Technology type for nationalism techs",
nationalism,TRIGGER,diplomatic_actions,da_decrease_autonomy,common/diplomatic_actions/37_subjects_decrease_autonomy.txt,36: has_technology_researched = nationalism,
nationalism,TRIGGER,diplomatic_actions,da_increase_autonomy_of_subject,common/diplomatic_actions/38_subjects_increase_autonomy.txt,35: has_technology_researched = nationalism,
nationalism,TRIGGER,diplomatic_actions,da_increase_autonomy_of_self,common/diplomatic_actions/38_subjects_increase_autonomy.txt,143: has_technology_researched = nationalism,
nationalism,UNLOCK,diplomatic_actions,support_separatism,common/diplomatic_actions/52_nationalism_actions.txt,13: nationalism,
nationalism,TRIGGER,diplomatic_plays,dp_reduce_autonomy,common/diplomatic_plays/00_diplomatic_plays.txt,291: has_technology_researched = nationalism,
nationalism,TRIGGER,diplomatic_plays,dp_unify_italy,common/diplomatic_plays/00_diplomatic_plays.txt,1017: has_technology_researched = nationalism,
nationalism,TRIGGER,diplomatic_plays,dp_leadership_germany,common/diplomatic_plays/00_diplomatic_plays.txt,1279: has_technology_researched = nationalism,
nationalism,TRIGGER,diplomatic_plays,dp_leadership_italy,common/diplomatic_plays/00_diplomatic_plays.txt,1302: has_technology_researched = nationalism,
nationalism,TRIGGER,diplomatic_plays,dp_leadership_yugoslavia,common/diplomatic_plays/00_diplomatic_plays.txt,1487: has_technology_researched = nationalism,
nationalism,TRIGGER,dynamic_country_map_colors,kartli_kakheti,common/dynamic_country_map_colors/00_default.txt,795: has_technology_researched = nationalism,
nationalism,TRIGGER,dynamic_country_names,AZB,common/dynamic_country_names/00_dynamic_country_names.txt,816: has_technology_researched = nationalism,
nationalism,TRIGGER,dynamic_country_names,GEO,common/dynamic_country_names/00_dynamic_country_names.txt,3987: has_technology_researched = nationalism,
nationalism,TRIGGER,dynamic_country_names,LUR,common/dynamic_country_names/00_dynamic_country_names.txt,4007: has_technology_researched = nationalism,
nationalism,TRIGGER,flag_definitions,AZB,common/flag_definitions/00_flag_definitions.txt,864: has_technology_researched = nationalism,
nationalism,TRIGGER,flag_definitions,GAL,common/flag_definitions/00_flag_definitions.txt,3655: has_technology_researched = nationalism,
nationalism,TRIGGER,flag_definitions,GAL,common/flag_definitions/00_flag_definitions.txt,3667: has_technology_researched = nationalism,
nationalism,TRIGGER,flag_definitions,GAL,common/flag_definitions/00_flag_definitions.txt,3679: has_technology_researched = nationalism,
nationalism,TRIGGER,flag_definitions,GEO,common/flag_definitions/00_flag_definitions.txt,3962: has_technology_researched = nationalism,
nationalism,TRIGGER,government_types,gov_ilkhanate,common/government_types/01_monarchies.txt,2397: has_technology_researched = nationalism,
nationalism,TRIGGER,government_types,gov_regency_ilkhanate,common/government_types/01_regencies.txt,1362: has_technology_researched = nationalism,
nationalism,TRIGGER,government_types,gov_social_monarchy_ilkhanate,common/government_types/01_social_monarchies.txt,1528: has_technology_researched = nationalism,
nationalism,TRIGGER,government_types,gov_social_monarchy_ilkhanate_fascist,common/government_types/01_social_monarchies.txt,3324: has_technology_researched = nationalism,
nationalism,TRIGGER,government_types,gov_social_monarchy_ilkhanate_absolutist,common/government_types/01_social_monarchies.txt,5062: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_alaska,common/journal_entries/00_alaska.txt,125: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_autocracy,common/journal_entries/00_autocracy.txt,16: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_boxer_rebellion,common/journal_entries/00_boxer_rebellion.txt,13: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_canada_can,common/journal_entries/00_canada_australia.txt,22: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_canada_gbr,common/journal_entries/00_canada_australia.txt,107: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_australia_aus,common/journal_entries/00_canada_australia.txt,171: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_australia_gbr,common/journal_entries/00_canada_australia.txt,215: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_north_german_unification,common/journal_entries/00_german_unification.txt,212: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_south_german_unification,common/journal_entries/00_german_unification.txt,271: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_greek_nationalism,common/journal_entries/00_greek_nationalism.txt,19: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_risorgimento,common/journal_entries/00_italian_unification.txt,73: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_christ_of_nations,common/journal_entries/00_poland.txt,29: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_unite_the_principalities,common/journal_entries/00_romania.txt,25: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_french_natural_borders,common/journal_entries/01_natural_borders_of_france.txt,13: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_brazilian_nation_building,common/journal_entries/02_brazilian_nation_building.txt,31: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_south_american_national_identity_emergence,common/journal_entries/02_south_american_national_identity.txt,30: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_populist_unrest,common/journal_entries/02_vargas.txt,"2: icon = ""gfx/interface/icons/invention_icons/nationalism.dds""",
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_the_eastern_border,common/journal_entries/03_russia.txt,16: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_communal_divides,common/journal_entries/04_communal_divides.txt,10: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_balkan_national_awakenings,common/journal_entries/05_balkan_national_awakening.txt,12: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_yugoslavia,common/journal_entries/05_creation_of_yugoslavia.txt,8: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_danubian_federation,common/journal_entries/05_danubian_federation.txt,8: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_great_eastern_crisis,common/journal_entries/05_great_eastern_crisis.txt,53: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_struggle_for_the_highveld,common/journal_entries/05_struggle_for_the_highveld.txt,"2: icon = ""gfx/interface/icons/invention_icons/nationalism.dds""",
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_spa_economic_regeneration_master,common/journal_entries/06_economic_regeneration.txt,53: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_spa_economic_regeneration_master,common/journal_entries/06_economic_regeneration.txt,67: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_iberia,common/journal_entries/06_iberia.txt,"2: icon = ""gfx/interface/icons/invention_icons/nationalism.dds""",
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_iberia,common/journal_entries/06_iberia.txt,14: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_vernacular_policy,common/journal_entries/06_language_policy.txt,65: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_philippines_main,common/journal_entries/06_philippines_je.txt,197: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_filipino_ethnogenesis,common/journal_entries/06_philippines_je.txt,331: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_portugal_regeneration,common/journal_entries/06_portugal_politics.txt,335: has_technology_researched = nationalism,
nationalism,JOURNAL_REQUIREMENT,journal_entries,je_conquest_of_tetouan,common/journal_entries/06_spanish_africa.txt,22: has_technology_researched = nationalism,
nationalism,LAW_REQUIREMENT,laws,law_ethnostate,common/laws/00_citizenship.txt,153: nationalism,
nationalism,TRIGGER,objective_subgoals,sg_codify_chinese_border,common/objective_subgoals/02_subgoals_player_objectives_great_game.txt,243: has_technology_researched = nationalism,
nationalism,TRIGGER,objective_subgoals,sg_consolidate_central_asia,common/objective_subgoals/02_subgoals_player_objectives_great_game.txt,261: has_technology_researched = nationalism,
nationalism,TRIGGER,on_actions,on_monthly_pulse_country,common/on_actions/00_code_on_actions.txt,1308: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movement_pop_support,movement_support_nationalism_tech,common/political_movement_pop_support/00_political_movement_pop_support.txt,215: owner ?= { has_technology_researched = nationalism },
nationalism,TRIGGER,political_movements,movement_modernizer,common/political_movements/00_ideological_movements.txt,7723: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_cultural_majority,common/political_movements/02_cultural_movement.txt,257: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_cultural_majority,common/political_movements/02_cultural_movement.txt,415: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_cultural_minority,common/political_movements/02_cultural_movement.txt,495: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_cultural_minority,common/political_movements/02_cultural_movement.txt,967: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_minority_rights,common/political_movements/02_cultural_movement.txt,1328: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_india_pan_national,common/political_movements/03_pan_national_movements.txt,238: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_german_national,common/political_movements/03_pan_national_movements.txt,670: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_german_national,common/political_movements/03_pan_national_movements.txt,824: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_italian_national,common/political_movements/03_pan_national_movements.txt,1208: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_italian_national,common/political_movements/03_pan_national_movements.txt,1339: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_yugoslav_national,common/political_movements/03_pan_national_movements.txt,1728: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_yugoslav_national,common/political_movements/03_pan_national_movements.txt,1869: has_technology_researched = nationalism,
nationalism,TRIGGER,political_movements,movement_dominican_national,common/political_movements/03_pan_national_movements.txt,2270: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_buttons,je_the_eastern_border_treaty_of_beijing,common/scripted_buttons/04_russia_buttons.txt,9: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_buttons,je_the_eastern_border_russia_chuguchak_protocol,common/scripted_buttons/04_russia_buttons.txt,149: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_buttons,je_the_eastern_border_treaty_of_aigun,common/scripted_buttons/04_russia_buttons.txt,337: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_buttons,highveld_offer_boer_confederation_button,common/scripted_buttons/05_struggle_for_the_highveld_buttons.txt,241: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_buttons,highveld_offer_griqua_confederation_button,common/scripted_buttons/05_struggle_for_the_highveld_buttons.txt,379: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_buttons,je_canada_unite_can_button,common/scripted_buttons/06_canada_australia_buttons.txt,11: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_buttons,je_australia_unite_aus_button,common/scripted_buttons/06_canada_australia_buttons.txt,102: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_buttons,je_unite_the_nations_proclaim_turtle_island_button,common/scripted_buttons/turtle_island_buttons.txt,12: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_effects,STATE_ONTARIO_state_name_assign,common/scripted_effects/00_dynamic_state_names_americas.txt,211: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_effects,STATE_INGRIA_state_name_assign,common/scripted_effects/00_dynamic_state_names_europe.txt,7181: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_effects,assign_russia_ai_great_game_objectives,common/scripted_effects/00_victoria_great_game_scripted_effects.txt,455: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_effects,assign_russia_ai_great_game_objectives,common/scripted_effects/00_victoria_great_game_scripted_effects.txt,467: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_triggers,has_je_subjugation_reason,common/scripted_triggers/00_ai_triggers.txt,402: has_technology_researched = nationalism # Just to make sure it doesn't happen immediately in 1836,
nationalism,TRIGGER,scripted_triggers,wants_to_solve_schleswig_holstein,common/scripted_triggers/00_scripted_triggers.txt,1710: has_technology_researched = nationalism,
nationalism,TRIGGER,scripted_triggers,researched_mass_politics,common/scripted_triggers/00_victoria_scripted_triggers.txt,109: has_technology_researched = nationalism,
nationalism,PREREQUISITE,technology,organized_sports,common/technology/technologies/30_society.txt,529: nationalism,
nationalism,PREREQUISITE,technology,civilizing_mission,common/technology/technologies/30_society.txt,966: nationalism,
nationalism,PREREQUISITE,technology,corporatism,common/technology/technologies/30_society.txt,1156: nationalism,
nationalism,PREREQUISITE,technology,pan-nationalism,common/technology/technologies/30_society.txt,1194: nationalism,
nationalism,EVENT_CONDITION,event,colonial_administration_events.2,events/colonial_administration_events.txt,407: has_technology_researched = nationalism,
nationalism,EVENT_CONDITION,event,alk_breakup.1,events/dei_breakup.txt,389: has_technology_researched = nationalism,
nationalism,EVENT_CONDITION,event,alk_breakup.1,events/dei_breakup.txt,452: has_technology_researched = nationalism,
nationalism,EVENT_CONDITION,event,fascism_events.8,events/fascism_events.txt,944: has_technology_researched = nationalism,
nationalism,EVENT_CONDITION,event,spanish_events.1,events/iberia_events/spanish_events.txt,32: has_technology_researched = nationalism,
nationalism,EVENT_CONDITION,event,spanish_events.2,events/iberia_events/spanish_events.txt,148: has_technology_researched = nationalism,
nationalism,EVENT_CONDITION,event,spanish_events.3,events/iberia_events/spanish_events.txt,263: has_technology_researched = nationalism,
nationalism,EVENT_CONDITION,event,poland_events.3,events/poland_events.txt,439: has_technology_researched = nationalism,
nationalism,EVENT_CONDITION,event,caucasuswar_end.4,events/soi_events/00_ep1_caucasus_events.txt,1630: has_technology_researched = nationalism,
nationalism,LOCALIZATION_ONLY,technology_localization,nationalism,localization/english/inventions_l_english.yml,"311: nationalism:0 ""Nationalism""",English name/description key.
nationalism,LOCALIZATION_ONLY,technology_localization,nationalism_desc,localization/english/inventions_l_english.yml,"312: nationalism_desc:0 ""Who am I? It is a key question that runs to the hearts of the identity of a person. In times past people have said they are from a province, a town or even a family as an expression of that identity. A new ideas have developed that transcends these notions ...",English name/description key.
navigation,TRIGGER,ai_strategies,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,4965: has_technology_researched = navigation,
navigation,BUILDING_REQUIREMENT,buildings,building_shipyard,common/buildings/01_industry.txt,328: navigation,
navigation,BUILDING_REQUIREMENT,buildings,building_whaling_station,common/buildings/09_misc_resource.txt,72: navigation,
navigation,BUILDING_REQUIREMENT,buildings,building_port,common/buildings/11_private_infrastructure.txt,11: unlocking_technologies = { navigation },
navigation,JOURNAL_REQUIREMENT,journal_entries,je_portugal_and_brazil,common/journal_entries/06_lusosphere.txt,"2: icon = ""gfx/interface/icons/invention_icons/navigation.dds""",
navigation,EVENT_EFFECT,scripted_effects,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,55: add_technology_researched = navigation,
navigation,EVENT_EFFECT,scripted_effects,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,96: add_technology_researched = navigation,
navigation,EVENT_EFFECT,scripted_effects,effect_starting_technology_tier_5_tech,common/scripted_effects/00_starting_inventions.txt,123: add_technology_researched = navigation,
navigation,PREREQUISITE,technology,drydocks,common/technology/technologies/20_military.txt,34: navigation,
navigation,PREREQUISITE,technology,admiralty,common/technology/technologies/20_military.txt,150: navigation,
navigation,GUI_ONLY,gui,window,gui/window_component_library.gui,"223: raw_text = ""They are just for navigation around the UI and will not make any game state changes.""",
navigation,LOCALIZATION_ONLY,technology_localization,navigation,localization/english/inventions_l_english.yml,"319: navigation:0 ""Navigation""",English name/description key.
navigation,LOCALIZATION_ONLY,technology_localization,navigation_desc,localization/english/inventions_l_english.yml,"320: navigation_desc:0 ""Through various different methods, from stars, to maps, to a compass it is possible to correctly chart a course across the world.""",English name/description key.
