Owner_TAG,Owner_Name,State_ID,State_Name,Building_ID,Recommended_Level,Confidence,Tech_Distribution_Review,Technology_Gate_Status,ROAD_LEVEL_JUSTIFICATION,CANAL_LEVEL_JUSTIFICATION,Recommended_Road_PM,Recommended_Canal_PM,Recommended_Rail_PM,Reason,Source_1,Source_2,Notes
PLC,Poland-Lithuania,STATE_BREST,Hrodna,building_railway,1,MEDIUM,NO,NOT_APPLICABLE,Level 1 traditional road network.,"Dnieper–Bug works began in 1775, but no active industrial-canal PM recommended on 1776-01-01.",pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,Grodno/Brest lay on important interregional routes; canal works begun in 1775 are too incomplete for an active canal PM at the reference date.,https://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CD%5CN%5CDniproRiver.htm,,"Canal project should be noted for future dated content, not active at start."
PLC,Poland-Lithuania,STATE_VILNIUS,Vilnius,building_government_administration,1,HIGH,NO,CURRENT_TECH_PRESENT:systematic_administrative_statistics,,,,,,Vilnius remained a principal administrative and cultural center of the Grand Duchy.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_VILNIUS,Vilnius,building_university,1,HIGH,YES,CURRENT_TECH_ABSENT:specialized_technical_academies,,,,,,Vilnius University/Academy was an established higher-education institution long before 1776.,https://www.vu.lt/en/about-vu/history,,
PLC,Poland-Lithuania,STATE_VILNIUS,Vilnius,building_paper_mill,1,MEDIUM,YES,CURRENT_TECH_ABSENT:traditional_papermaking,,,,,,"Lithuanian administrative, ecclesiastical and printing demand supports a modest paper-manufacturing seed.",https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_VILNIUS,Vilnius,building_railway,1,MEDIUM,NO,NOT_APPLICABLE,Level 1 traditional road network.,No canal PM.,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,A principal administrative city and trade-route node justifies a basic regional road network.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_KIEV,Kyiv,building_university,1,HIGH,YES,CURRENT_TECH_ABSENT:specialized_technical_academies,,,,,,The Kyiv-Mohyla Academy represented established advanced education well before 1776.,https://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CK%5CY%5CKyivMohylaAcademy.htm,,
PLC,Poland-Lithuania,STATE_KIEV,Kyiv,building_government_administration,1,MEDIUM,NO,CURRENT_TECH_PRESENT:systematic_administrative_statistics,,,,,,Kyiv was an important regional administrative and ecclesiastical center.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_KIEV,Kyiv,building_wheat_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Right-bank Ukrainian lands were major cereal-producing agrarian zones.,https://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CD%5CN%5CDniproRiver.htm,,
PLC,Poland-Lithuania,STATE_KIEV,Kyiv,building_railway,1,MEDIUM,NO,NOT_APPLICABLE,Level 1 traditional road network.,"River navigation important, but no artificial canal seed in this state.",pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,Dnieper routes and overland connections justify a modest regional network.,https://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CD%5CN%5CDniproRiver.htm,,
PLC,Poland-Lithuania,STATE_COURLAND,Courland,building_port,1,MEDIUM,YES,CURRENT_TECH_ABSENT:enclosed_dock_systems,,,,,,"Courland retained Baltic ports and overseas-facing shipping, though below Riga/Gdańsk scale.",https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_COURLAND,Courland,building_shipyard,1,LOW,YES,CURRENT_TECH_ABSENT:state_dockyard_systems,,,,,,Courland possessed a maritime/shipbuilding tradition; one level is the upper conservative limit for 1776.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_COURLAND,Courland,building_rye_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Baltic grain agriculture was commercially important.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_COURLAND,Courland,building_logging_camp,1,MEDIUM,NO,NOT_APPLICABLE,,,,,,Timber and forest products fed Baltic export channels.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_KAUNAS,Lithuania,building_rye_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Commercial cereal agriculture was a central component of the Commonwealth economy.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_MAZOVIA,Płock,building_wheat_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Commercial cereal agriculture was a central component of the Commonwealth economy.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_POSEN,Posen,building_wheat_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Commercial cereal agriculture was a central component of the Commonwealth economy.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_LESSER_POLAND,Lublin,building_wheat_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Commercial cereal agriculture was a central component of the Commonwealth economy.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_VOLHYNIA,Volhynia,building_wheat_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Commercial cereal agriculture was a central component of the Commonwealth economy.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_MINSK,Minsk,building_rye_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Commercial cereal agriculture was a central component of the Commonwealth economy.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_KAUNAS,Lithuania,building_logging_camp,1,MEDIUM,NO,NOT_APPLICABLE,,,,,,Forest products and potash/timber moved toward Baltic export markets through established river/land routes.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_MINSK,Minsk,building_logging_camp,1,MEDIUM,NO,NOT_APPLICABLE,,,,,,Forest products and potash/timber moved toward Baltic export markets through established river/land routes.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_VOLHYNIA,Volhynia,building_logging_camp,1,MEDIUM,NO,NOT_APPLICABLE,,,,,,Forest products and potash/timber moved toward Baltic export markets through established river/land routes.,https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_MAZOVIA,Płock,building_railway,1,LOW,NO,NOT_APPLICABLE,Level 1 traditional road network.,No canal PM.,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,"A basic regional road seed is justified for settled market provinces, without implying later engineered roads.",https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_POSEN,Posen,building_railway,1,LOW,NO,NOT_APPLICABLE,Level 1 traditional road network.,No canal PM.,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,"A basic regional road seed is justified for settled market provinces, without implying later engineered roads.",https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
PLC,Poland-Lithuania,STATE_LESSER_POLAND,Lublin,building_railway,1,LOW,NO,NOT_APPLICABLE,Level 1 traditional road network.,No canal PM.,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,"A basic regional road seed is justified for settled market provinces, without implying later engineered roads.",https://www.ldkistorija.lt/the-role-of-riga-konigsberg-and-gdansk-in-the-trade-of-the-grand-duchy-of-lithuania/,,
UBD,United Baltic Provinces,STATE_RIGA,South Livonia,building_trade_center,3,HIGH,NO,NOT_APPLICABLE,,,,,,"Riga was one of the eastern Baltic's great long-distance export entrepôts, especially for flax, hemp, timber and seeds.",https://www.tandfonline.com/doi/pdf/10.1080/03585522.1981.10407958,https://www.degruyterbrill.com/document/doi/10.1515/jbwg-2024-0018/html?lang=en,
UBD,United Baltic Provinces,STATE_RIGA,South Livonia,building_port,2,HIGH,YES,CURRENT_TECH_ABSENT:enclosed_dock_systems,,,,,,Riga's harbor handled large-scale Baltic foreign trade.,https://www.tandfonline.com/doi/pdf/10.1080/03585522.1981.10407958,,
UBD,United Baltic Provinces,STATE_RIGA,South Livonia,building_shipyard,1,MEDIUM,YES,CURRENT_TECH_ABSENT:state_dockyard_systems,,,,,,Riga had established shipbuilding and maritime craft traditions.,https://enciklopedija.lv/skirklis/22229-zviedru-laiks-Vidzem%C4%93-un-Inflantija,,
UBD,United Baltic Provinces,STATE_RIGA,South Livonia,building_government_administration,1,HIGH,NO,CURRENT_TECH_PRESENT:systematic_administrative_statistics,,,,,,Riga was the principal administrative and commercial center of Livonia.,https://www.tandfonline.com/doi/pdf/10.1080/03585522.1981.10407958,,
UBD,United Baltic Provinces,STATE_RIGA,South Livonia,building_textile_mill,1,MEDIUM,NO,CURRENT_TECH_PRESENT:organized_textile_production,,,,,,Flax/hemp processing and organized urban craft/manufacturing support one textile seed.,https://www.tandfonline.com/doi/pdf/10.1080/03585522.1981.10407958,,
UBD,United Baltic Provinces,STATE_RIGA,South Livonia,building_logging_camp,1,HIGH,NO,NOT_APPLICABLE,,,,,,Timber and mast exports were a major component of Riga's commercial hinterland.,https://www.degruyterbrill.com/document/doi/10.1515/jbwg-2024-0018/html?lang=en,,
UBD,United Baltic Provinces,STATE_RIGA,South Livonia,building_railway,1,MEDIUM,NO,NOT_APPLICABLE,Level 1 traditional road network to Baltic hinterland.,No industrial canal PM.,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,"Riga's inland trade arteries justify a basic road network, while the Daugava itself is river navigation rather than an artificial canal.",https://www.tandfonline.com/doi/pdf/10.1080/03585522.1981.10407958,,
UBD,United Baltic Provinces,STATE_TALINN,Talinn,building_trade_center,1,MEDIUM,NO,NOT_APPLICABLE,,,,,,"Reval/Tallinn remained an established Baltic port market, but at distinctly smaller scale than Riga.",https://journals.sagepub.com/doi/10.1177/08438714231169583,,
UBD,United Baltic Provinces,STATE_TALINN,Talinn,building_port,1,HIGH,YES,CURRENT_TECH_ABSENT:enclosed_dock_systems,,,,,,Tallinn was a long-established Baltic seaport.,https://journals.sagepub.com/doi/10.1177/08438714231169583,,
UBD,United Baltic Provinces,STATE_TALINN,Talinn,building_shipyard,1,LOW,YES,CURRENT_TECH_ABSENT:state_dockyard_systems,,,,,,A modest maritime repair/shipbuilding capacity is plausible; keep at one level.,https://journals.sagepub.com/doi/10.1177/08438714231169583,,
UBD,United Baltic Provinces,STATE_TALINN,Talinn,building_government_administration,1,MEDIUM,NO,CURRENT_TECH_PRESENT:systematic_administrative_statistics,,,,,,Reval served as an important provincial urban-administrative center.,https://journals.sagepub.com/doi/10.1177/08438714231169583,,
UBD,United Baltic Provinces,STATE_TALINN,Talinn,building_railway,1,LOW,NO,NOT_APPLICABLE,Level 1 traditional road network.,No canal PM.,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,A modest regional road network is justified around the provincial capital.,https://journals.sagepub.com/doi/10.1177/08438714231169583,,
UBD,United Baltic Provinces,STATE_TARTU,North Livonia,building_rye_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,North Livonia's agrarian economy supported market cereal production.,https://www.tandfonline.com/doi/pdf/10.1080/03585522.1981.10407958,,
UBD,United Baltic Provinces,STATE_TARTU,North Livonia,building_logging_camp,1,MEDIUM,NO,NOT_APPLICABLE,,,,,,Forest products fed Riga's export economy.,https://www.tandfonline.com/doi/pdf/10.1080/03585522.1981.10407958,,
UBD,United Baltic Provinces,STATE_TARTU,North Livonia,building_railway,1,LOW,NO,NOT_APPLICABLE,Level 1 traditional road network.,No canal PM.,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,A basic inland road connection to the Baltic market is plausible.,https://www.tandfonline.com/doi/pdf/10.1080/03585522.1981.10407958,,
CRI,Crimea,STATE_CRIMEA,Crimea,building_trade_center,1,HIGH,NO,NOT_APPLICABLE,,,,,,"Crimea possessed genuine long-distance commercial centers and Black Sea markets, with Caffa/Kefe historically a major port market.",https://dergipark.org.tr/en/pub/odusobiad/article/290158,https://www.cambridge.org/core/journals/american-political-science-review/article/consequences-of-the-black-sea-slave-trade-longrun-development-in-eastern-europe/E6074298B3135E3B858CF9E64BE45F99,
CRI,Crimea,STATE_CRIMEA,Crimea,building_port,1,HIGH,YES,CURRENT_TECH_ABSENT:enclosed_dock_systems,,,,,,The peninsula had established commercial ports on the Black Sea.,https://dergipark.org.tr/en/pub/odusobiad/article/290158,,
CRI,Crimea,STATE_CRIMEA,Crimea,building_salt_pan,2,HIGH,NO,NOT_APPLICABLE,,,,,,Salt from Crimean lakes was a major export and fiscal commodity in eighteenth-century regional trade.,https://wiki.crimea-is-ukraine.org/en/wiki/concepts/zaporozko-krymski-torgovelni-vidnosyny-xviii/,,
CRI,Crimea,STATE_CRIMEA,Crimea,building_vineyard,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Viticulture was an established Crimean commercial activity.,https://en.wikipedia.org/wiki/Crimean_Khanate,,
CRI,Crimea,STATE_CRIMEA,Crimea,building_tobacco_plantation,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Tobacco cultivation is documented as part of settled Crimean agriculture.,https://en.wikipedia.org/wiki/Crimean_Khanate,,
CRI,Crimea,STATE_CRIMEA,Crimea,building_livestock_ranch,1,HIGH,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Pastoral livestock was central to Crimean Tatar and Nogai economic life.,https://en.wikipedia.org/wiki/Crimean_Khanate,,
CRI,Crimea,STATE_CRIMEA,Crimea,building_food_industry,1,MEDIUM,YES,CURRENT_TECH_ABSENT:traditional_food_processing,,,,,,"Urban mills, food processing and export preparation around Crimean market towns justify one level.",https://dergipark.org.tr/en/pub/odusobiad/article/290158,,
CRI,Crimea,STATE_CRIMEA,Crimea,building_railway,1,LOW,NO,NOT_APPLICABLE,Level 1 traditional road/caravan network.,No canal PM.,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,Caravan and overland routes linked Crimean market towns; keep road infrastructure minimal.,https://dergipark.org.tr/en/pub/odusobiad/article/290158,,
CRI,Crimea,STATE_BESSARABIA,Bessarabia,building_livestock_ranch,1,HIGH,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Steppe pastoralism and livestock formed a major productive base.,https://wiki.crimea-is-ukraine.org/en/wiki/concepts/zaporozko-krymski-torgovelni-vidnosyny-xviii/,,
CRI,Crimea,STATE_BESSARABIA,Bessarabia,building_wheat_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,"Cereal cultivation was present in settled steppe zones, though commercial intensity varied.",https://dergipark.org.tr/en/pub/odusobiad/article/290158,,
CRI,Crimea,STATE_CHERSON,Odessa,building_livestock_ranch,1,HIGH,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Steppe pastoralism and livestock formed a major productive base.,https://wiki.crimea-is-ukraine.org/en/wiki/concepts/zaporozko-krymski-torgovelni-vidnosyny-xviii/,,
CRI,Crimea,STATE_CHERSON,Odessa,building_wheat_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,"Cereal cultivation was present in settled steppe zones, though commercial intensity varied.",https://dergipark.org.tr/en/pub/odusobiad/article/290158,,
CRI,Crimea,STATE_TAURIDA,Aleksandrovsk,building_livestock_ranch,2,HIGH,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Steppe pastoralism and livestock formed a major productive base.,https://wiki.crimea-is-ukraine.org/en/wiki/concepts/zaporozko-krymski-torgovelni-vidnosyny-xviii/,,
CRI,Crimea,STATE_TAURIDA,Aleksandrovsk,building_wheat_farm,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,"Cereal cultivation was present in settled steppe zones, though commercial intensity varied.",https://dergipark.org.tr/en/pub/odusobiad/article/290158,,
CRI,Crimea,STATE_BESSARABIA,Bessarabia,building_vineyard,1,MEDIUM,NO,CURRENT_TECH_PRESENT:improved_husbandry,,,,,,Viticulture was established in the northwestern Black Sea/Bessarabian zone.,https://dergipark.org.tr/en/pub/odusobiad/article/290158,,
CRI,Crimea,STATE_TAURIDA,Aleksandrovsk,building_salt_pan,1,MEDIUM,NO,NOT_APPLICABLE,,,,,,Steppe and Crimean salt lakes supported organized salt extraction and trade.,https://wiki.crimea-is-ukraine.org/en/wiki/concepts/zaporozko-krymski-torgovelni-vidnosyny-xviii/,,
RUS,Russia,STATE_MOSCOW,Moscow,building_saint_basils_cathedral,1,HIGH,NO,NOT_APPLICABLE,,,,,,St Basil's Cathedral was completed in the sixteenth century and unquestionably existed in Moscow by 1776.,https://www.britannica.com/topic/Saint-Basils-Cathedral,,
