hidden_tech_id,hidden_reason,era,category,responsibility_type,object_id,source_file,current_effect,current_status,recommended_target_tech,recommended_target_visible,recommended_target_era,action,confidence,historical_rationale,gameplay_rationale,human_review_required,notes
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:MAD,common/history/countries/mad - madagascar.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/mad - madagascar.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:MARATH,common/history/countries/marath - maratha empire.txt,add_technology_researched -> international_trade; occurrences=1; lines=11,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/marath - maratha empire.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:MBS,common/history/countries/mbs - mombasa.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/mbs - mombasa.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:MJT,common/history/countries/mjt - majerteen.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/mjt - majerteen.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:OYO,common/history/countries/oyo - oyo.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/oyo - oyo.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:PHL,common/history/countries/phl - philippolis.txt,add_technology_researched -> international_trade; occurrences=1; lines=5,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/phl - philippolis.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:PLY,common/history/countries/ply - tahiti.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/ply - tahiti.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:SWZ,common/history/countries/swz - swaziland.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/swz - swaziland.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:TGI,common/history/countries/tgi - tungi.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/tgi - tungi.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:WBL,common/history/countries/wbl - waterboersland.txt,add_technology_researched -> international_trade; occurrences=1; lines=5,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/wbl - waterboersland.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:WSG,common/history/countries/wsg - warsangali.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/wsg - warsangali.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:WTU,common/history/countries/wtu - witu.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/wtu - witu.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:ZUL,common/history/countries/zul - zulu.txt,add_technology_researched -> international_trade; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/history/countries/zul - zulu.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> international_trade; occurrences=1; lines=71,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> international_trade; occurrences=1; lines=109,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
international_trade,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_5_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> international_trade; occurrences=1; lines=118,ACTIVE_REFERENCE_TO_HIDDEN_TECH,commercial_insurance_markets,YES,era_1,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of international_trade should follow its closest visible successor, commercial_insurance_markets, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
lathe,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_5,production,ai_strategy_technology_trigger,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,has_technology_researched -> lathe; occurrences=1; lines=4419,ACTIVE_REFERENCE_TO_HIDDEN_TECH,precision_boring,YES,era_4,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of lathe should follow its closest visible successor, precision_boring, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/ai_strategies/00_default_strategy.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,law_unlock,law_national_guard,common/laws/00_internal_security.txt,unlocking_technologies -> law_enforcement; occurrences=1; lines=29,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/laws/00_internal_security.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,party_technology_trigger,conservative_party,common/parties/conservative_party.txt,"has_technology_researched -> law_enforcement; occurrences=2; lines=808,892",ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/parties/conservative_party.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,party_technology_trigger,fascist_party,common/parties/fascist_party.txt,has_technology_researched -> law_enforcement; occurrences=1; lines=592,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/parties/fascist_party.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,party_technology_trigger,military_party,common/parties/military_party.txt,"has_technology_researched -> law_enforcement; occurrences=2; lines=262,361",ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/parties/military_party.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:AUS,common/history/countries/aus - austria.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=6,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/aus - austria.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:BEO,common/history/countries/beo - belgium old.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=6,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/beo - belgium old.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:BIC,common/history/countries/bic - british east india company.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=10,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/bic - british east india company.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:CHI,common/history/countries/chi - china.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=7,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/chi - china.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:CRO,common/history/countries/cro - croatia.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=6,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/cro - croatia.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:GAL,common/history/countries/gal - austrian poland.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=6,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/gal - austrian poland.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:HUN,common/history/countries/hun - hungary.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=6,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/hun - hungary.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:PER,common/history/countries/per - persia.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=14,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/per - persia.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:PHI,common/history/countries/phi - philippines.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=11,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/phi - philippines.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:POR,common/history/countries/por - portugal.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=7,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/por - portugal.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:RUS,common/history/countries/rus - russia.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=7,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/rus - russia.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:SIL,common/history/countries/sil - sierra leone.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=4,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/sil - sierra leone.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,c:TRS,common/history/countries/trs - transylvania.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=7,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/trs - transylvania.txt
law_enforcement,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,society,starting_technology_grant,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,add_technology_researched -> law_enforcement; occurrences=1; lines=77,ACTIVE_REFERENCE_TO_HIDDEN_TECH,professional_civil_policing,YES,era_6,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of law_enforcement should follow its closest visible successor, professional_civil_policing, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_starting_inventions.txt
line_infantry,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,ai_strategy_technology_trigger,ai_strategy_default,common/ai_strategies/00_default_strategy.txt,has_technology_researched -> line_infantry; occurrences=1; lines=4318,ACTIVE_REFERENCE_TO_HIDDEN_TECH,regulated_small_arms,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of line_infantry should follow its closest visible successor, regulated_small_arms, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/ai_strategies/00_default_strategy.txt
line_infantry,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,scripted_effect_technology_trigger,generate_ezo_military,common/scripted_effects/00_victoria_ep2_scripted_effects.txt,has_technology_researched -> line_infantry; occurrences=1; lines=2755,ACTIVE_REFERENCE_TO_HIDDEN_TECH,regulated_small_arms,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of line_infantry should follow its closest visible successor, regulated_small_arms, in the 1776 tree.",Replacing the non-researchable dependency restores effective access without inventing a technology.,NO,effective_layer=vanilla; exact source exists at C:/Games/Victoria 3/game/common/scripted_effects/00_victoria_ep2_scripted_effects.txt
line_infantry,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,starting_technology_grant,c:AUS,common/history/countries/aus - austria.txt,add_technology_researched -> line_infantry; occurrences=1; lines=5,ACTIVE_REFERENCE_TO_HIDDEN_TECH,regulated_small_arms,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of line_infantry should follow its closest visible successor, regulated_small_arms, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/aus - austria.txt
line_infantry,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,starting_technology_grant,c:BEO,common/history/countries/beo - belgium old.txt,add_technology_researched -> line_infantry; occurrences=1; lines=5,ACTIVE_REFERENCE_TO_HIDDEN_TECH,regulated_small_arms,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of line_infantry should follow its closest visible successor, regulated_small_arms, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/beo - belgium old.txt
line_infantry,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,starting_technology_grant,c:BIC,common/history/countries/bic - british east india company.txt,add_technology_researched -> line_infantry; occurrences=1; lines=9,ACTIVE_REFERENCE_TO_HIDDEN_TECH,regulated_small_arms,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of line_infantry should follow its closest visible successor, regulated_small_arms, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/bic - british east india company.txt
line_infantry,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,starting_technology_grant,c:CRO,common/history/countries/cro - croatia.txt,add_technology_researched -> line_infantry; occurrences=1; lines=5,ACTIVE_REFERENCE_TO_HIDDEN_TECH,regulated_small_arms,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of line_infantry should follow its closest visible successor, regulated_small_arms, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/cro - croatia.txt
line_infantry,CAN_RESEARCH_NO_AND_GUI_LEGACY_FILTER,era_7,military,starting_technology_grant,c:CUB,common/history/countries/cub - cuba.txt,add_technology_researched -> line_infantry; occurrences=1; lines=9,ACTIVE_REFERENCE_TO_HIDDEN_TECH,regulated_small_arms,YES,era_2,MOVE_TO_VISIBLE_TECH,MEDIUM,"The legacy responsibility of line_infantry should follow its closest visible successor, regulated_small_arms, in the 1776 tree.",The replacement should preserve country setup strength without granting a hidden technology; verify country by country before implementation.,NO,effective_layer=mod; exact source exists at C:/Users/simeo/Documents/Paradox Interactive/Victoria 3/mod/1776_Age_of_Revolutions_fork/common/history/countries/cub - cuba.txt
